,Rnd,Pick,Tm_x,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att.1,Yds.1,TD.1,Rec,Yds.2,TD.2,Solo,Int.1,Sk,College/Univ,Unnamed: 28,Round_x,Value,Tm_y,Year,Multiplier,AdjustedValue,AvgValue,AVoverAvg,Return_x,IPO Date,Symbol,Company Name,IPO Price,Current,Return_y,Sector,Industry,Country,Round_y,IPOMultiplier,AdjustedValueIPO,AvgValueIPO,AVoverAvgIPO,ReturnIPO
164,5,165,JAX,Collin Johnson\JohnCo01,WR,22.0,2021.0,0,0,0,3.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,377.0,2.0,,,,Texas,College Stats,6,25.0,Las Vegas Raiders,2022.0,0.008333333333333333,0.025,0.18000000000000002,2.82,15.666666666666664,"Oct 29, 2020",GLTO,"Galecto, Inc.",15.0,1.93,-0.871,Health Care,Biotechnology,United States,6,0.125,0.375,2.7,0.2999999999999998,0.11111111111111104
165,5,166,DET,Quintez Cephus\CephQu00,WR,22.0,2021.0,0,0,0,5.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,553.0,4.0,1.0,,,Wisconsin,College Stats,6,25.0,Arizona Cardinals,2022.0,0.008333333333333333,0.041666666666666664,0.18000000000000002,4.82,26.777777777777775,"Jul 10, 2020",IVA,Inventiva SA,14.4,10.23,-0.29,Health Care,Biotechnology,France,6,0.12000000000000001,0.6000000000000001,2.5920000000000005,2.4079999999999995,0.9290123456790119
169,5,170,BAL,Broderick Washington Jr.\WashBr01,DT,23.0,2021.0,0,0,0,3.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,1.0,Texas Tech,College Stats,6,23.0,Tampa Bay Buccaneers,2022.0,0.007666666666666666,0.023,0.1656,2.8344,17.115942028985508,"Sep 17, 2020",PTVE,"Pactiv Evergreen, Inc.",14.0,10.06,-0.281,Materials,Containers & Packaging,United States,6,0.11666666666666667,0.35,2.52,0.48,0.19047619047619047
172,5,173,CHI,Darnell Mooney\MoonDa00,WR,22.0,2021.0,0,0,1,15.0,15.0,33.0,0.0,0.0,0.0,0.0,0.0,10.0,52.0,1.0,142.0,1686.0,8.0,4.0,,,Tulane,College Stats,6,22.0,Carolina Panthers,2022.0,0.007333333333333333,0.11,0.1584,14.8416,93.69696969696969,"Jan 17, 2020",DNK,Phoenix Tree Holdings Ltd.,13.5,2.37,0.024,,,,6,0.1125,1.6875,2.43,12.57,5.172839506172839
173,5,174,TEN,Larrell Murchison\MurcLa00,DT,23.0,2021.0,0,0,0,4.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,North Carolina St.,College Stats,6,22.0,Cincinnati Bengals,2022.0,0.007333333333333333,0.029333333333333333,0.1584,3.8416,24.252525252525253,"Sep 30, 2020",CD,Chindata Group Holdings Limited,13.5,4.805,-0.644,Technology,Information Technology Services,China,6,0.1125,0.45,2.43,1.5699999999999998,0.6460905349794238
174,5,175,GNB,Kamal Martin\MartKa01,LB,22.0,2021.0,0,0,0,4.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,,1.0,Minnesota,College Stats,6,21.0,Los Angeles Rams,2022.0,0.007,0.028,0.1512,3.8487999999999998,25.455026455026452,"Dec 11, 2020",NBTX,Nanobiotix S.A.,13.5,6.305,-0.5329999999999999,Health Care,Biotechnology,France,6,0.1125,0.45,2.43,1.5699999999999998,0.6460905349794238
175,5,176,MIN,K.J. Osborn\OsboKJ00,WR,23.0,2021.0,0,0,0,5.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,50.0,655.0,7.0,4.0,,,Miami (FL),College Stats,6,21.0,Dallas Cowboys,2022.0,0.007,0.035,0.1512,4.8488,32.06878306878307,"Oct 16, 2020",OPT,Opthea Limited,13.5,6.15,-0.544,Health Care,Biotechnology,Australia,6,0.1125,0.5625,2.43,2.57,1.0576131687242798
176,5,177,KAN,Michael Danna\DannMi00,DE,22.0,2021.0,0,0,0,4.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,5.5,Michigan,College Stats,6,21.0,Detroit Lions,2022.0,0.007,0.028,0.1512,3.8487999999999998,25.455026455026452,"Oct 30, 2020",LU,Lufax Holding Ltd.,13.5,5.535,-0.59,Financials,Consumer Finance,United States,6,0.1125,0.45,2.43,1.5699999999999998,0.6460905349794238
177,5,178,DEN,Justin Strnad\StrnJu00,LB,24.0,2021.0,0,0,0,3.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,,,Wake Forest,College Stats,6,20.0,Dallas Cowboys,2022.0,0.006666666666666667,0.02,0.14400000000000002,2.856,19.83333333333333,"Jan 17, 2020",VEL,"Velocity Financial, Inc.",13.0,10.28,-0.209,Financials,Thrifts & Mortgage Finance,United States,6,0.10833333333333334,0.325,2.3400000000000003,0.6599999999999997,0.2820512820512819
179,6,180,CIN,Hakeem Adeniji\AdenHa00,T,22.0,2021.0,0,0,0,7.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Kansas,College Stats,6,19.0,Jacksonville Jaguars,2022.0,0.006333333333333333,0.044333333333333336,0.1368,6.8632,50.16959064327485,"Oct 2, 2020",ASO,"Academy Sports and Outdoors, Inc.",13.0,39.11,2.008,Consumer Discretionary,Specialty Retail,United States,6,0.10833333333333334,0.7583333333333333,2.3400000000000003,4.66,1.9914529914529913
180,6,181,DEN,Netane Muti\MutiNe00,G,21.0,2021.0,0,0,0,3.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Fresno St.,College Stats,6,19.0,Detroit Lions,2022.0,0.006333333333333333,0.019,0.1368,2.8632,20.929824561403507,"Oct 2, 2020",IMNM,"Immunome, Inc.",12.0,4.01,-0.6659999999999999,Health Care,Biotechnology,United States,6,0.1,0.30000000000000004,2.16,0.8399999999999999,0.3888888888888888
181,6,182,NWE,Michael Onwenu\OnweMi00,G,22.0,2021.0,0,0,1,12.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Michigan,College Stats,6,19.0,New York Giants,2022.0,0.006333333333333333,0.076,0.1368,11.8632,86.71929824561404,"Feb 7, 2020",ONEW,OneWater Marine Inc.,12.0,31.12,1.5930000000000002,Consumer Discretionary,Specialty Retail,United States,6,0.1,1.2000000000000002,2.16,9.84,4.555555555555555
183,6,184,CAR,Bravvion Roy\RoyxBr00,DT,23.0,2021.0,0,0,1,6.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,,1.0,Baylor,College Stats,6,18.0,Minnesota Vikings,2022.0,0.006,0.036000000000000004,0.12960000000000002,5.8704,45.29629629629629,"Jan 30, 2020",ANPC,AnPac Bio-Medical Science Co. Ltd.,12.0,0.348,-0.971,Health Care,Biotechnology,British Virgin Islands,6,0.1,0.6000000000000001,2.16,3.84,1.7777777777777777
186,6,187,CLE,Donovan Peoples-Jones\PeopDo00,WR,21.0,2021.0,0,0,0,8.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,901.0,5.0,2.0,,,Michigan,College Stats,6,17.0,San Francisco 49ers,2022.0,0.005666666666666667,0.04533333333333334,0.12240000000000002,7.8776,64.359477124183,"Oct 9, 2020",IH,"iHuman, Inc.",12.0,3.105,-0.741,Consumer Defensive,Education & Training Services,United States,6,0.1,0.8,2.16,5.84,2.7037037037037033
187,6,188,BUF,Tyler Bass\BassTy00,K,23.0,2021.0,0,0,0,6.0,6.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,Georgia Southern,College Stats,6,16.0,Jacksonville Jaguars,2022.0,0.005333333333333333,0.032,0.1152,5.8848,51.083333333333336,"Jul 30, 2020",LI,"Li Auto, Inc.",11.5,22.4,0.948,Consumer Discretionary,Automobiles,United States,6,0.09583333333333334,0.5750000000000001,2.0700000000000003,3.9299999999999997,1.8985507246376807
188,6,189,JAX,Jake Luton\LutoJa00,QB,24.0,2020.0,0,0,0,2.0,2.0,3.0,60.0,110.0,624.0,2.0,6.0,1.0,13.0,1.0,0.0,0.0,0.0,,,,Oregon St.,College Stats,6,16.0,Washington Commanders,2022.0,0.005333333333333333,0.010666666666666666,0.1152,1.8848,16.36111111111111,"Sep 29, 2020",ORPHY,Orphazyme A/S,11.0,,,Health Care,Biotechnology,Denmark,6,0.09166666666666666,0.18333333333333332,1.98,0.020000000000000018,0.01010101010101011
190,6,191,NYJ,Braden Mann\MannBr01,P,22.0,2021.0,0,0,0,4.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,,,Texas A&M,College Stats,6,15.0,Baltimore Ravens,2022.0,0.005,0.02,0.10800000000000001,3.892,36.03703703703703,"Oct 28, 2020",ABST,Absolute Software Corporation,11.0,7.94,-0.278,Technology,Software-Application,Canada,6,0.09166666666666666,0.36666666666666664,1.98,2.02,1.02020202020202
191,6,192,GNB,Jon Runyan\RunyJo00,T,23.0,2021.0,0,0,1,9.0,9.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Michigan,College Stats,6,15.0,Minnesota Vikings,2022.0,0.005,0.045,0.10800000000000001,8.892,82.33333333333331,"Feb 12, 2020",HUIZ,Huize Holding Limited,10.5,1.12,-0.893,Financial Services,Insurance Brokers,United States,6,0.0875,0.7875,1.89,7.11,3.7619047619047623
194,6,195,NWE,Justin Herron\HerrJu00,T,24.0,2021.0,0,0,0,6.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Wake Forest,College Stats,7,13.0,Los Angeles Chargers,2022.0,0.004333333333333333,0.026,0.0936,5.9064,63.102564102564095,"Oct 1, 2020",THRY,"Thryv Holdings, Inc.",10.17,27.12,1.6669999999999998,Communication Services,Media,United States,7,0.08475,0.5085000000000001,1.8306000000000002,4.1693999999999996,2.277613897082923
195,6,196,PHI,Shaun Bradley\BradSh00,LB,23.0,2021.0,0,0,0,2.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,,Temple,College Stats,7,13.0,Baltimore Ravens,2022.0,0.004333333333333333,0.008666666666666666,0.0936,1.9064,20.367521367521366,"Dec 3, 2020",HTPA,Highland Transcend Partners I Corp.,10.0,9.86,-0.013999999999999999,Blank Check / SPAC,Blank Check / SPAC,United States,7,0.08333333333333333,0.16666666666666666,1.8,0.19999999999999996,0.11111111111111108
196,6,197,DET,John Penisini\PeniJo00,DT,23.0,2021.0,0,0,1,6.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,,1.0,Utah,College Stats,7,13.0,Jacksonville Jaguars,2022.0,0.004333333333333333,0.026,0.0936,5.9064,63.102564102564095,"Dec 3, 2020",FPAC,Far Peak Acquisition Corporation,10.0,9.891,-0.011000000000000001,Blank Check / SPAC,Blank Check / SPAC,United States,7,0.08333333333333333,0.5,1.8,4.2,2.3333333333333335
198,6,199,LAR,Jordan Fuller\FullJo01,S,22.0,2021.0,0,0,2,10.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,4.0,,Ohio St.,College Stats,7,12.0,Carolina Panthers,2022.0,0.004,0.04,0.0864,9.9136,114.74074074074075,"Dec 3, 2020",LOKB,Live Oak Acquisition Corp II,10.0,13.38,0.134,Blank Check / SPAC,Blank Check / SPAC,,7,0.08333333333333333,0.8333333333333333,1.8,8.2,4.555555555555555
199,6,200,PHI,Quez Watkins\WatkQu00,WR,22.0,2021.0,0,0,1,8.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,50.0,753.0,2.0,1.0,,,Southern Miss,College Stats,7,11.0,New England Patriots,2022.0,0.0036666666666666666,0.029333333333333333,0.0792,7.9208,100.010101010101,"Dec 3, 2020",SPFR,Jaws Spitfire Acquisition Corporation,10.0,8.44,0.084,Blank Check / SPAC,Blank Check / SPAC,,7,0.08333333333333333,0.6666666666666666,1.8,6.2,3.4444444444444446
200,6,201,BAL,James Proche\ProcJa00,WR,23.0,2021.0,0,0,0,2.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,216.0,0.0,,,,SMU,College Stats,7,11.0,Arizona Cardinals,2022.0,0.0036666666666666666,0.007333333333333333,0.0792,1.9208,24.252525252525253,"Jul 8, 2020",RACA,Therapeutics Acquisition Corp.,10.0,10.274000000000001,0.10300000000000001,Blank Check / SPAC,Blank Check / SPAC,,7,0.08333333333333333,0.16666666666666666,1.8,0.19999999999999996,0.11111111111111108
204,6,205,MIN,Josh Metellus\MeteJo00,S,22.0,2021.0,0,0,0,2.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,,Michigan,College Stats,7,9.0,Green Bay Packers,2022.0,0.003,0.006,0.06480000000000001,1.9352,29.864197530864192,"Oct 20, 2020",GWAC,Good Works Acquisition Corp.,10.0,10.5,0.105,Blank Check / SPAC,Blank Check / SPAC,,7,0.08333333333333333,0.16666666666666666,1.8,0.19999999999999996,0.11111111111111108
210,6,211,IND,Isaiah Rodgers\RodgIs00,CB,22.0,2021.0,0,0,0,4.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,,Massachusetts,College Stats,7,7.0,Los Angeles Rams,2022.0,0.0023333333333333335,0.009333333333333334,0.05040000000000001,3.9495999999999998,78.36507936507935,"Jun 30, 2020",GSAH,GS Acquisition Holdings Corp. II,10.0,10.26,0.10300000000000001,Blank Check / SPAC,Blank Check / SPAC,,7,0.08333333333333333,0.3333333333333333,1.8,2.2,1.2222222222222223
212,6,213,IND,Jordan Glasgow\GlasJo00,LB,24.0,2021.0,0,0,0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,Michigan,College Stats,7,6.0,Atlanta Falcons,2022.0,0.002,0.004,0.0432,1.9568,45.2962962962963,"Jul 15, 2020",DEH,D8 Holdings Corp.,10.0,11.57,0.11599999999999999,,,,7,0.08333333333333333,0.16666666666666666,1.8,0.19999999999999996,0.11111111111111108
213,6,214,SEA,Freddie Swain\SwaiFr00,WR,22.0,2021.0,0,0,0,5.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,38.0,502.0,6.0,2.0,,,Florida,College Stats,7,6.0,Los Angeles Chargers,2022.0,0.002,0.01,0.0432,4.9568,114.74074074074075,"Dec 4, 2020",PTIC,Proptech Investment Corporation II,10.0,9.84,-0.016,Blank Check / SPAC,Blank Check / SPAC,United States,7,0.08333333333333333,0.41666666666666663,1.8,3.2,1.777777777777778
214,7,215,CIN,Markus Bailey\BailMa01,LB,23.0,2021.0,0,0,0,4.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,0.5,Purdue,College Stats,7,5.0,Arizona Cardinals,2022.0,0.0016666666666666668,0.006666666666666667,0.036000000000000004,3.964,110.1111111111111,"Jun 26, 2020",KCAC.D,Kensington Capital Acquisition Corp.,10.0,23.5,0.235,Blank Check / SPAC,Blank Check / SPAC,,7,0.08333333333333333,0.3333333333333333,1.8,2.2,1.2222222222222223
215,7,216,WAS,Kamren Curl\CurlKa00,S,21.0,2021.0,0,0,2,11.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,3.0,3.0,Arkansas,College Stats,7,5.0,Indianapolis Colts,2022.0,0.0016666666666666668,0.018333333333333333,0.036000000000000004,10.964,304.55555555555554,"Dec 8, 2020",CND,Concord Acquisition Corp,10.0,9.97,-0.003,Blank Check / SPAC,Blank Check / SPAC,United States,7,0.08333333333333333,0.9166666666666666,1.8,9.2,5.111111111111111
216,7,217,SFO,Jauan Jennings\JennJa00,WR,23.0,2021.0,0,0,0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,282.0,5.0,1.0,,,Tennessee,College Stats,7,5.0,Detroit Lions,2022.0,0.0016666666666666668,0.0033333333333333335,0.036000000000000004,1.964,54.55555555555555,"Dec 8, 2020",RAAC,Revolution Acceleration Acquisition Corp.,10.0,9.3,0.09300000000000001,Blank Check / SPAC,Blank Check / SPAC,,7,0.08333333333333333,0.16666666666666666,1.8,0.19999999999999996,0.11111111111111108
217,7,218,NYG,Carter Coughlin\CougCa00,LB,23.0,2021.0,0,0,0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,1.0,Minnesota,College Stats,7,4.0,Los Angeles Rams,2022.0,0.0013333333333333333,0.004,0.0288,2.9712,103.16666666666667,"Jun 24, 2020",BRLI,Brilliant Acquisition Corp.,10.0,10.39,0.039,Blank Check / SPAC,Blank Check / SPAC,United States,7,0.08333333333333333,0.25,1.8,1.2,0.6666666666666666
218,7,219,BAL,Geno Stone\StonGe00,S,21.0,2021.0,0,0,0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,,Iowa,College Stats,7,4.0,Tennessee Titans,2022.0,0.0013333333333333333,0.0026666666666666666,0.0288,1.9712,68.44444444444444,"Dec 8, 2020",MUDS,Mudrick Capital Acquisition Corp. II,10.0,10.055,0.006,Blank Check / SPAC,Blank Check / SPAC,United States,7,0.08333333333333333,0.16666666666666666,1.8,0.19999999999999996,0.11111111111111108
220,7,221,CAR,Stantley Thomas-Oliver\ThomSt00,CB,22.0,2021.0,0,0,0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,Florida International,College Stats,7,3.0,San Francisco 49ers,2022.0,0.001,0.002,0.0216,1.9784,91.59259259259258,"Dec 9, 2020",FLAC,Frazier Lifesciences Acquisition Corp.,10.0,9.85,-0.015,Blank Check / SPAC,Blank Check / SPAC,United States,7,0.08333333333333333,0.16666666666666666,1.8,0.19999999999999996,0.11111111111111108
222,7,223,JAX,Chris Claybrooks\ClayCh02,CB,23.0,2021.0,0,0,0,4.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,,,Memphis,College Stats,7,2.0,Cleveland Browns,2022.0,0.0006666666666666666,0.0026666666666666666,0.0144,3.9856,276.77777777777777,"Jun 17, 2020",TREB,Trebia Acquisition Corp.,10.0,9.22,-0.078,Blank Check / SPAC,Blank Check / SPAC,United States,7,0.08333333333333333,0.3333333333333333,1.8,2.2,1.2222222222222223
